START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
50.8,3.76,47.8,3.77,30.0,1.0,1.0,2.0,109.7,8.0,6.6,118.2,8.0,6.6,3.0,150.0,50.0,11.83,110.88,183.33,37.85,0.53,36.3,2.0,9.53,139.1,11.97
52.2,3.77,56.1,3.77,300.0,1.0,1.0,2.0,105.9,8.0,6.62,124.2,8.0,6.6,3.0,140.0,50.0,11.75,111.83,188.92,55.41,0.55,32.5,2.0,9.52,134.12,11.97
50.3,3.78,51.0,3.77,300.0,1.0,1.0,2.0,103.2,8.0,6.62,121.4,8.0,6.6,3.0,140.0,50.0,11.81,109.83,177.04,35.64,0.54,29.9,2.0,9.61,140.98,11.97
50.5,3.79,35.4,3.79,300.0,1.0,1.0,2.0,97.8,8.0,6.63,102.2,8.0,6.6,3.0,140.0,50.0,11.87,86.67,201.7,27.54,0.54,29.5,2.0,9.57,128.65,11.97
51.4,3.79,38.5,3.79,400.0,1.0,1.0,2.0,105.6,8.0,6.6,109.6,8.0,6.62,4.0,140.0,50.0,12.09,87.84,188.37,22.38,0.42,56.9,1.0,12.05,140.25,11.97
36.8,3.8,46.5,3.79,1300.0,2.0,1.0,1.0,163.3,7.0,6.41,149.7,7.0,6.41,13.0,140.0,50.0,11.74,90.07,167.1,23.62,0.23,12.6,1.0,12.19,121.25,11.97
31.6,3.78,48.5,3.77,1100.0,2.0,1.0,1.0,138.8,7.0,6.43,150.6,7.0,6.4,11.0,140.0,50.0,11.48,67.55,148.48,56.86,0.13,10.3,1.0,12.17,121.44,11.97
31.8,3.78,33.4,3.79,700.0,2.0,1.0,1.0,148.5,7.0,6.42,161.7,7.0,6.41,7.0,140.0,50.0,11.58,59.58,134.91,25.64,0.41,15.9,1.0,12.18,117.98,11.97
30.5,3.78,44.5,3.77,70.0,2.0,1.0,1.0,174.5,7.0,6.42,137.7,7.0,6.4,7.0,140.0,50.0,11.68,77.72,138.8,43.97,0.41,18.7,1.0,12.18,116.69,11.97
38.1,3.78,43.7,3.78,300.0,1.0,1.0,2.0,95.3,8.0,6.61,111.1,8.0,6.61,3.0,140.0,50.0,11.82,71.98,167.62,22.62,0.55,30.1,2.0,9.51,133.94,11.97
44.9,3.78,30.3,3.8,700.0,2.0,1.0,1.0,164.1,7.0,6.44,147.4,7.0,6.42,7.0,140.0,50.0,11.6,78.89,129.37,40.67,0.41,15.7,1.0,12.25,115.53,11.97
50.8,3.75,49.5,3.77,400.0,1.0,1.0,2.0,108.8,8.0,6.64,121.1,8.0,6.61,4.0,140.0,50.0,12.1,88.45,194.4,24.51,0.42,42.9,1.0,12.13,183.16,11.97
37.8,3.76,41.2,3.79,300.0,1.0,1.0,2.0,102.5,8.0,6.66,126.9,8.0,6.6,3.0,140.0,50.0,11.48,81.74,174.23,20.74,0.55,38.8,2.0,9.54,136.96,11.97
31.2,3.75,32.8,3.77,1300.0,2.0,1.0,1.0,122.3,7.0,6.42,148.9,7.0,6.42,13.0,140.0,50.0,11.65,88.69,195.98,22.1,0.23,12.8,1.0,12.36,123.65,11.97
53.3,3.79,49.6,3.77,300.0,1.0,1.0,2.0,107.4,8.0,6.61,126.0,8.0,6.61,3.0,140.0,50.0,11.84,71.44,159.01,22.39,0.55,34.1,2.0,9.54,130.44,11.97
34.1,3.78,32.4,3.79,1300.0,2.0,1.0,1.0,141.3,7.0,6.44,140.2,7.0,6.42,13.0,140.0,50.0,11.91,83.47,188.85,26.38,0.23,17.9,1.0,12.14,123.27,11.97
53.6,3.77,39.6,3.75,300.0,1.0,1.0,2.0,104.8,8.0,6.62,116.6,8.0,6.62,3.0,140.0,50.0,11.79,80.16,165.04,24.05,0.55,36.1,2.0,9.58,130.12,11.97
44.3,3.77,48.1,3.77,400.0,1.0,1.0,2.0,120.6,8.0,6.65,117.2,8.0,6.64,4.0,140.0,50.0,12.1,87.06,181.07,23.9,0.42,57.5,1.0,12.08,131.97,11.97
36.3,3.78,33.6,3.77,700.0,2.0,1.0,1.0,160.5,7.0,6.42,168.0,7.0,6.4,7.0,140.0,50.0,11.59,64.23,135.9,40.51,0.41,20.6,1.0,12.16,117.75,11.97
32.2,3.76,36.9,3.79,1300.0,2.0,1.0,1.0,136.2,7.0,6.41,160.9,7.0,6.42,13.0,140.0,50.0,11.91,65.34,125.38,13.23,0.23,15.1,1.0,12.26,127.7,11.97
36.4,3.77,47.3,3.8,1300.0,2.0,1.0,1.0,147.4,7.0,6.42,132.1,7.0,6.42,13.0,140.0,50.0,11.87,66.24,114.4,12.37,0.24,9.3,1.0,12.33,127.81,11.97
34.8,3.76,36.7,3.75,700.0,2.0,1.0,1.0,151.9,7.0,6.43,171.5,7.0,6.41,7.0,140.0,50.0,11.55,73.32,141.89,41.93,0.41,13.3,1.0,12.22,109.14,11.97
38.6,3.77,32.6,3.78,700.0,2.0,1.0,1.0,162.3,7.0,6.42,151.7,7.0,6.4,7.0,140.0,50.0,11.58,77.01,131.0,38.56,0.41,19.4,1.0,12.28,110.17,11.97
34.1,3.79,36.3,3.77,1300.0,2.0,1.0,1.0,156.9,7.0,6.42,153.2,7.0,6.43,13.0,140.0,50.0,11.79,84.41,169.25,21.78,0.23,18.4,1.0,12.17,124.63,11.97
32.2,3.78,40.6,3.79,1300.0,2.0,1.0,1.0,147.4,7.0,6.44,135.2,7.0,6.42,13.0,140.0,50.0,11.66,88.52,171.72,23.13,0.23,15.0,1.0,12.15,120.03,11.97
35.2,3.76,30.5,3.79,1300.0,2.0,1.0,1.0,129.5,7.0,6.42,140.9,7.0,6.42,13.0,140.0,50.0,11.8,75.73,190.51,18.59,0.22,21.1,1.0,12.16,114.42,11.97
50.0,3.79,55.4,3.76,300.0,1.0,1.0,2.0,112.1,8.0,6.61,113.7,8.0,6.61,3.0,140.0,50.0,11.66,75.85,141.93,30.29,0.55,29.3,2.0,9.61,136.33,11.97
28.3,3.77,40.8,3.79,1300.0,2.0,1.0,1.0,127.2,7.0,6.4,131.0,7.0,6.43,13.0,140.0,50.0,11.83,75.04,166.69,16.74,0.23,10.8,1.0,12.19,120.61,11.97
45.5,3.75,48.2,3.79,3.0,1.0,1.0,2.0,97.2,8.0,6.63,93.1,8.0,6.6,3.0,140.0,50.0,11.47,87.56,164.1,20.89,0.55,30.2,2.0,9.54,125.25,11.98
29.9,3.78,26.8,3.77,700.0,2.0,1.0,1.0,146.0,7.0,6.41,160.4,7.0,6.42,7.0,140.0,50.0,11.61,63.11,149.99,57.56,0.41,13.0,1.0,12.06,112.97,11.97
29.1,3.77,31.5,3.77,1300.0,2.0,1.0,1.0,146.3,7.0,6.43,159.8,7.0,6.42,13.0,140.0,50.0,11.74,88.98,192.11,28.06,0.23,12.4,1.0,12.23,122.21,11.97
50.3,3.76,39.3,3.77,300.0,1.0,1.0,2.0,104.5,8.0,6.6,117.6,8.0,6.6,3.0,140.0,50.0,11.68,75.8,155.1,18.51,0.55,33.3,2.0,9.55,126.2,11.98
53.6,3.75,44.7,3.77,300.0,1.0,1.0,2.0,95.7,8.0,6.6,116.3,8.0,6.61,3.0,140.0,50.0,11.87,86.32,198.25,28.23,0.54,31.3,2.0,9.52,138.24,11.97
28.6,3.77,38.8,3.8,1000.0,2.0,1.0,1.0,146.0,7.0,6.42,139.8,7.0,6.41,10.0,140.0,50.0,11.78,107.12,182.44,40.42,0.59,21.2,1.0,12.19,121.41,11.97
28.7,3.77,41.8,3.79,1300.0,2.0,1.0,1.0,129.9,7.0,6.42,143.1,7.0,6.42,13.0,140.0,50.0,11.76,96.5,176.35,25.29,0.23,13.5,1.0,12.27,123.06,11.97
34.7,3.78,42.5,3.81,7.0,2.0,1.0,1.0,137.1,7.0,6.41,154.1,7.0,6.42,7.0,140.0,50.0,11.7,85.44,148.82,47.66,0.41,19.8,1.0,12.2,117.3,11.97
48.8,3.77,42.8,3.79,300.0,1.0,1.0,2.0,97.1,8.0,6.63,107.9,8.0,6.62,3.0,140.0,50.0,11.89,87.35,199.66,28.4,0.54,28.8,2.0,9.63,133.1,11.97
31.7,3.77,44.7,3.8,1300.0,2.0,1.0,1.0,124.7,7.0,6.4,145.2,7.0,6.41,13.0,140.0,50.0,11.75,117.91,187.61,31.51,0.23,19.0,1.0,12.11,122.28,11.97
52.7,3.79,51.3,3.78,300.0,1.0,1.0,2.0,93.0,8.0,6.6,96.3,8.0,6.6,3.0,140.0,50.0,11.43,86.2,170.83,18.97,0.54,34.3,2.0,9.55,139.22,11.97
27.8,3.81,36.9,3.79,1300.0,2.0,1.0,1.0,136.4,7.0,6.41,135.2,7.0,6.41,13.0,140.0,50.0,11.64,85.41,205.11,48.39,0.23,10.4,1.0,12.22,122.41,11.97
35.7,3.77,38.0,3.77,1300.0,2.0,1.0,1.0,131.2,7.0,6.4,137.5,7.0,6.4,13.0,140.0,50.0,11.83,71.81,133.86,15.17,0.23,16.7,1.0,12.15,123.0,11.97
42.3,3.78,32.9,3.78,700.0,2.0,1.0,1.0,147.5,7.0,6.4,151.6,7.0,6.41,7.0,140.0,50.0,11.57,67.22,141.75,48.19,0.41,15.4,1.0,12.1,110.34,11.97
26.9,3.78,33.5,3.79,1300.0,2.0,1.0,1.0,141.9,7.0,6.41,138.6,7.0,6.43,13.0,140.0,50.0,11.94,72.08,118.3,21.16,0.23,24.2,1.0,12.21,117.68,11.97
44.1,3.79,31.6,3.78,700.0,2.0,1.0,1.0,145.2,7.0,6.44,140.6,7.0,6.42,7.0,140.0,50.0,11.52,78.43,138.2,35.95,0.41,13.5,1.0,12.23,113.65,11.97
36.3,3.75,50.1,3.77,300.0,1.0,1.0,2.0,94.9,8.0,6.62,104.9,8.0,6.6,3.0,140.0,50.0,11.39,88.4,194.98,28.22,0.55,32.6,2.0,9.54,132.72,11.97
38.2,3.79,30.8,3.78,700.0,2.0,1.0,1.0,146.2,7.0,6.41,146.6,7.0,6.41,7.0,140.0,50.0,11.6,59.24,137.4,42.01,0.41,19.1,1.0,12.18,116.05,11.97
29.2,3.78,34.5,3.77,700.0,2.0,1.0,1.0,145.0,7.0,6.42,145.0,7.0,6.42,7.0,140.0,50.0,11.52,79.67,137.69,23.52,0.41,17.5,1.0,12.22,114.74,11.97
30.6,3.75,35.5,3.77,1300.0,2.0,1.0,1.0,128.9,7.0,6.41,151.6,7.0,6.4,13.0,140.0,50.0,11.76,89.1,173.94,25.37,0.22,13.8,1.0,12.27,112.44,11.97
35.6,3.76,28.9,3.8,700.0,2.0,1.0,1.0,154.6,7.0,6.42,143.9,7.0,6.41,7.0,140.0,50.0,11.57,65.02,125.78,20.53,0.41,12.6,1.0,12.22,111.84,11.97
34.3,3.77,31.0,3.79,700.0,2.0,1.0,1.0,149.6,7.0,6.42,140.3,7.0,6.42,7.0,140.0,50.0,11.7,65.34,139.97,24.4,0.41,12.8,1.0,12.24,113.91,11.97
46.5,3.77,35.6,3.79,1300.0,2.0,1.0,1.0,160.1,7.0,6.44,149.5,7.0,6.4,13.0,140.0,50.0,11.9,69.94,124.36,14.08,0.23,11.4,1.0,12.26,123.89,11.97
30.7,3.78,34.5,3.75,1300.0,2.0,1.0,1.0,129.1,7.0,6.4,142.3,7.0,6.43,13.0,140.0,50.0,11.84,68.13,117.6,12.44,0.23,14.2,1.0,12.15,122.44,11.97
39.5,3.75,49.9,3.78,30.0,1.0,1.0,2.0,101.6,8.0,6.62,100.1,8.0,6.61,3.0,150.0,50.0,11.83,112.78,180.43,36.02,0.54,34.0,2.0,9.51,140.38,11.97
35.6,3.8,34.3,3.78,1000.0,2.0,1.0,1.0,138.6,7.0,6.43,129.6,7.0,6.4,10.0,140.0,50.0,11.6,56.43,141.38,41.11,0.6,15.8,1.0,12.11,120.5,11.97
32.3,3.77,36.6,3.78,400.0,1.0,1.0,2.0,96.9,8.0,6.63,102.7,8.0,6.61,4.0,140.0,50.0,12.08,90.57,195.1,25.23,0.42,56.3,1.0,12.01,148.13,11.97
34.1,3.79,32.5,3.77,1300.0,2.0,1.0,1.0,138.4,7.0,6.4,163.4,7.0,6.4,13.0,140.0,50.0,12.48,68.91,96.99,9.82,0.23,10.4,1.0,12.27,118.33,11.97
32.5,3.8,41.3,3.79,1300.0,2.0,1.0,1.0,147.0,7.0,6.42,163.2,7.0,6.43,13.0,140.0,50.0,12.52,64.58,95.85,10.35,0.23,11.8,1.0,12.17,128.87,11.97
28.3,3.81,36.0,3.76,1300.0,2.0,1.0,1.0,144.8,7.0,6.43,161.8,7.0,6.42,13.0,140.0,50.0,11.74,82.67,185.34,23.64,0.22,15.5,1.0,12.19,111.98,11.97
34.2,3.81,32.0,3.79,1300.0,2.0,1.0,1.0,138.3,7.0,6.4,138.9,7.0,6.42,13.0,140.0,50.0,11.83,67.8,114.9,12.5,0.23,13.9,1.0,12.13,128.63,11.97
29.3,3.77,34.5,3.77,700.0,2.0,1.0,1.0,153.3,7.0,6.42,167.8,7.0,6.43,7.0,140.0,50.0,11.58,57.78,129.18,40.01,0.41,13.5,1.0,12.24,114.73,11.97
43.8,3.77,49.8,3.77,300.0,1.0,1.0,2.0,96.3,8.0,6.62,104.0,8.0,6.6,3.0,140.0,50.0,11.87,81.07,180.99,22.65,0.55,38.5,2.0,9.61,136.12,11.97
34.8,3.75,38.8,3.79,1300.0,2.0,1.0,1.0,128.7,7.0,6.44,146.6,7.0,6.4,13.0,140.0,50.0,11.67,89.26,199.19,22.5,0.22,11.2,1.0,12.21,120.72,11.97
29.9,3.79,41.4,3.75,700.0,2.0,1.0,1.0,136.9,7.0,6.43,165.2,7.0,6.4,7.0,140.0,50.0,11.67,64.25,149.18,44.39,0.41,21.5,1.0,12.14,112.45,11.97
39.3,3.77,55.7,3.77,300.0,1.0,1.0,2.0,120.0,8.0,6.62,114.3,8.0,6.61,3.0,140.0,50.0,11.66,72.3,147.64,33.77,0.54,32.6,2.0,9.5,132.12,11.97
30.7,3.82,36.1,3.77,700.0,2.0,1.0,1.0,141.8,7.0,6.41,161.8,7.0,6.42,7.0,140.0,50.0,11.57,66.93,124.83,24.08,0.41,11.3,1.0,12.16,113.83,11.97
46.5,3.77,39.2,3.77,700.0,2.0,1.0,1.0,156.2,7.0,6.44,142.4,7.0,6.42,7.0,140.0,50.0,11.57,83.03,138.89,27.84,0.41,29.6,1.0,12.13,116.99,11.98
26.9,3.78,36.7,3.77,700.0,2.0,1.0,1.0,146.6,7.0,6.43,166.2,7.0,6.4,7.0,140.0,50.0,11.58,76.31,137.59,23.37,0.41,13.6,1.0,12.28,113.15,11.97
42.1,3.81,40.6,3.76,1300.0,2.0,1.0,1.0,146.5,7.0,6.42,160.3,7.0,6.41,13.0,140.0,50.0,11.7,101.43,190.9,35.47,0.22,19.3,1.0,12.24,130.92,11.97
34.7,3.75,31.8,3.79,700.0,2.0,1.0,1.0,154.2,7.0,6.42,149.1,7.0,6.41,7.0,140.0,50.0,11.6,70.55,121.85,36.13,0.41,13.3,1.0,12.13,115.99,11.97
50.0,3.77,30.9,3.77,300.0,1.0,1.0,2.0,115.3,8.0,6.64,110.3,8.0,6.6,3.0,140.0,50.0,11.7,110.62,200.16,66.97,0.54,32.5,2.0,9.6,134.96,11.97
34.2,3.75,36.5,3.76,1300.0,2.0,1.0,1.0,138.9,7.0,6.4,155.1,7.0,6.43,13.0,140.0,50.0,11.76,86.98,170.43,20.16,0.22,16.3,1.0,12.16,113.72,11.97
37.8,3.76,30.9,3.77,700.0,2.0,1.0,1.0,166.1,7.0,6.4,167.0,7.0,6.42,7.0,140.0,50.0,11.58,86.6,134.32,25.54,0.41,14.0,1.0,12.2,116.31,11.97
38.4,3.78,45.8,3.76,700.0,2.0,1.0,1.0,166.0,7.0,6.42,142.5,7.0,6.42,7.0,140.0,50.0,11.52,63.04,141.25,26.62,0.41,9.9,1.0,12.24,110.22,11.97
29.6,3.79,31.2,3.77,700.0,2.0,1.0,1.0,139.4,7.0,6.4,184.8,7.0,6.4,7.0,140.0,50.0,11.59,70.04,127.25,39.78,0.41,19.3,1.0,12.1,112.17,11.97
30.2,3.75,37.0,3.8,1300.0,2.0,1.0,1.0,140.2,7.0,6.41,116.1,7.0,6.41,13.0,140.0,50.0,11.92,78.5,145.6,23.45,0.23,12.9,1.0,12.16,130.63,11.97
41.6,3.78,40.4,3.77,700.0,2.0,1.0,1.0,138.2,7.0,6.42,155.3,7.0,6.4,7.0,140.0,50.0,11.59,59.77,140.53,69.81,0.4,15.4,1.0,12.19,113.69,11.98
29.7,3.76,40.9,3.79,1300.0,2.0,1.0,1.0,149.3,7.0,6.4,148.4,7.0,6.41,13.0,140.0,50.0,11.81,66.39,117.45,13.92,0.23,16.9,1.0,12.18,115.77,11.97
35.8,3.78,32.8,3.78,1300.0,2.0,1.0,1.0,150.5,7.0,6.42,173.1,7.0,6.4,13.0,140.0,50.0,11.78,107.76,189.74,31.52,0.23,12.2,1.0,12.21,113.81,11.97
53.2,3.77,41.1,3.79,3.0,1.0,1.0,2.0,93.3,8.0,6.61,106.7,8.0,6.6,3.0,140.0,50.0,11.88,91.25,208.13,31.3,0.54,29.3,2.0,9.54,135.95,11.97
33.8,3.75,36.6,3.78,1000.0,2.0,1.0,1.0,148.4,7.0,6.42,175.2,7.0,6.41,10.0,140.0,50.0,11.78,108.62,177.83,48.03,0.58,9.5,1.0,12.23,115.57,11.97
47.3,3.78,39.2,3.77,300.0,1.0,1.0,2.0,108.5,8.0,6.61,105.2,8.0,6.61,3.0,140.0,50.0,11.82,104.87,179.81,49.66,0.54,32.9,2.0,9.63,139.87,11.97
37.1,3.77,49.1,3.77,300.0,1.0,1.0,2.0,121.5,8.0,6.62,114.8,8.0,6.6,3.0,140.0,50.0,11.49,85.63,175.56,21.3,0.55,34.8,2.0,9.52,133.61,11.97
40.6,3.77,29.4,3.81,1300.0,2.0,1.0,1.0,170.6,7.0,6.42,168.7,7.0,6.43,13.0,140.0,50.0,11.74,102.36,196.4,27.53,0.22,13.3,1.0,12.23,119.85,11.97
33.2,3.79,47.1,3.77,700.0,2.0,1.0,1.0,158.1,7.0,6.42,138.5,7.0,6.42,7.0,140.0,50.0,11.58,61.76,134.21,24.66,0.41,19.3,1.0,12.11,112.67,11.97
46.2,3.81,52.3,3.79,300.0,1.0,1.0,2.0,108.8,8.0,6.6,111.9,8.0,6.63,3.0,140.0,50.0,11.78,103.09,175.7,35.21,0.53,31.9,2.0,9.7,137.04,11.97
44.7,3.78,36.6,3.78,1000.0,2.0,1.0,1.0,122.6,7.0,6.41,138.6,7.0,6.4,10.0,140.0,50.0,11.41,83.56,186.03,21.12,0.59,31.7,1.0,12.23,110.7,11.97
48.4,3.8,40.8,3.79,300.0,1.0,1.0,2.0,103.8,8.0,6.62,114.2,8.0,6.6,3.0,140.0,50.0,11.84,83.5,206.29,26.86,0.55,29.9,2.0,9.52,138.88,11.97
21.1,3.76,37.9,3.76,700.0,2.0,1.0,1.0,147.1,7.0,6.42,155.9,7.0,6.42,7.0,140.0,50.0,11.58,57.08,116.77,17.8,0.41,17.7,1.0,12.21,117.92,11.97
36.1,3.75,41.6,3.79,1000.0,2.0,1.0,1.0,130.2,7.0,6.4,145.0,7.0,6.4,10.0,140.0,50.0,11.77,111.61,186.95,50.15,0.59,13.2,1.0,12.22,118.93,11.97
27.4,3.81,47.1,3.77,700.0,2.0,1.0,1.0,164.7,7.0,6.41,155.7,7.0,6.42,7.0,140.0,50.0,11.53,66.55,136.6,29.46,0.41,17.6,1.0,12.15,113.13,11.97
38.8,3.75,48.3,3.77,30.0,1.0,1.0,2.0,106.3,8.0,6.6,113.5,8.0,6.6,3.0,140.0,50.0,11.78,106.17,184.76,33.46,0.53,29.4,2.0,9.66,134.94,11.97
32.0,3.8,30.9,3.77,1000.0,2.0,1.0,1.0,130.0,7.0,6.42,169.3,7.0,6.41,10.0,140.0,50.0,12.32,114.33,196.02,43.9,0.6,15.5,1.0,12.27,120.81,11.97
35.3,3.78,42.9,3.79,30.0,1.0,1.0,2.0,99.6,8.0,6.62,101.5,8.0,6.6,3.0,150.0,50.0,11.76,104.27,197.35,40.23,0.54,29.1,2.0,9.62,133.89,11.97
33.1,3.8,42.3,3.77,1300.0,2.0,1.0,1.0,129.6,7.0,6.42,186.2,7.0,6.41,13.0,140.0,50.0,11.91,72.52,144.3,17.13,0.23,10.7,1.0,12.17,126.44,11.97
36.9,3.77,43.0,3.77,1000.0,2.0,1.0,1.0,141.1,7.0,6.4,148.4,7.0,6.4,10.0,140.0,50.0,11.6,97.63,175.67,40.41,0.6,20.9,1.0,12.22,123.99,11.97
29.0,3.77,35.8,3.77,700.0,2.0,1.0,1.0,157.7,7.0,6.42,164.4,7.0,6.4,7.0,140.0,50.0,11.6,67.46,128.04,38.22,0.41,14.5,1.0,12.19,122.0,11.97
37.1,3.8,39.6,3.77,1300.0,2.0,1.0,1.0,155.4,7.0,6.42,150.6,7.0,6.42,13.0,140.0,50.0,11.73,88.66,197.46,24.8,0.22,14.2,1.0,12.29,115.16,11.97
29.6,3.76,46.2,3.78,1300.0,2.0,1.0,1.0,146.9,7.0,6.42,146.8,7.0,6.42,13.0,140.0,50.0,11.77,108.94,184.48,30.32,0.22,15.6,1.0,12.16,124.2,11.97
41.0,3.77,45.7,3.77,700.0,2.0,1.0,1.0,158.4,7.0,6.41,138.1,7.0,6.42,7.0,140.0,50.0,11.55,59.64,145.26,41.23,0.41,16.1,1.0,12.16,112.21,11.97
49.2,3.75,50.3,3.79,300.0,1.0,1.0,2.0,104.9,8.0,6.6,116.1,8.0,6.61,3.0,140.0,50.0,11.81,111.0,184.57,36.25,0.54,31.7,2.0,9.55,140.1,11.97
45.8,3.78,48.6,3.77,300.0,1.0,1.0,2.0,95.2,8.0,6.62,108.5,8.0,6.6,3.0,140.0,50.0,11.88,92.13,196.26,30.95,0.55,30.4,2.0,9.68,133.19,11.97
29.5,3.78,38.3,3.77,7.0,2.0,1.0,1.0,149.0,7.0,6.42,148.1,7.0,6.42,7.0,140.0,50.0,11.68,76.06,136.76,28.22,0.41,13.5,1.0,12.21,108.9,11.97
33.7,3.76,30.5,3.79,1000.0,2.0,1.0,1.0,131.6,7.0,6.4,144.5,7.0,6.41,10.0,140.0,50.0,11.85,88.27,204.16,27.83,0.59,16.6,1.0,12.1,115.02,11.97
32.9,3.78,43.5,3.8,1300.0,2.0,1.0,1.0,163.8,7.0,6.42,142.3,7.0,6.42,13.0,140.0,50.0,11.74,86.26,187.31,20.04,0.23,15.8,1.0,12.17,113.62,11.97
40.5,3.76,35.4,3.77,400.0,1.0,1.0,2.0,105.2,8.0,6.62,112.7,8.0,6.62,4.0,140.0,50.0,11.79,69.35,143.44,23.02,0.42,49.1,1.0,12.1,133.13,11.98
34.6,3.76,30.2,3.79,1300.0,2.0,1.0,1.0,144.8,7.0,6.42,136.5,7.0,6.42,13.0,140.0,50.0,12.1,72.22,184.39,18.78,0.23,24.3,1.0,12.23,120.82,11.97
33.7,3.79,41.1,3.77,1000.0,2.0,1.0,1.0,132.5,7.0,6.42,146.6,7.0,6.4,10.0,140.0,50.0,11.86,94.73,203.87,31.87,0.59,20.4,1.0,12.1,123.65,11.97
30.9,3.76,39.0,3.77,1300.0,2.0,1.0,1.0,148.8,7.0,6.42,145.0,7.0,6.42,13.0,140.0,50.0,12.13,62.98,153.61,16.64,0.23,15.6,1.0,12.25,122.44,11.97
34.9,3.77,48.5,3.79,300.0,1.0,1.0,2.0,95.4,8.0,6.64,102.8,8.0,6.61,3.0,140.0,50.0,11.7,74.9,166.53,31.2,0.55,30.5,2.0,9.61,129.51,11.97
29.9,3.78,29.5,3.77,1300.0,2.0,1.0,1.0,148.2,7.0,6.4,145.9,7.0,6.42,13.0,140.0,50.0,12.41,66.3,99.1,15.17,0.22,13.8,1.0,12.24,121.38,11.97
46.4,3.8,53.4,3.77,300.0,1.0,1.0,2.0,95.9,8.0,6.6,113.3,8.0,6.6,3.0,140.0,50.0,11.45,87.77,187.1,22.85,0.55,38.1,2.0,9.54,133.39,11.97
31.9,3.75,39.9,3.8,1100.0,2.0,1.0,1.0,139.0,7.0,6.41,151.3,7.0,6.4,11.0,150.0,50.0,11.48,112.05,195.34,42.57,0.12,14.9,1.0,12.12,126.7,11.97
51.2,3.78,50.7,3.77,3.0,1.0,1.0,2.0,108.3,8.0,6.6,105.1,8.0,6.6,3.0,140.0,50.0,11.78,107.16,189.3,51.14,0.53,36.0,2.0,9.61,131.94,11.97
51.4,3.78,51.4,3.77,300.0,1.0,1.0,2.0,104.6,8.0,6.63,119.7,8.0,6.6,3.0,140.0,50.0,11.78,106.52,178.57,44.67,0.53,31.9,2.0,9.51,134.43,11.97
52.5,3.78,39.7,3.77,300.0,1.0,1.0,2.0,115.4,8.0,6.61,106.5,8.0,6.6,3.0,140.0,50.0,11.91,64.06,144.27,8.64,0.55,32.9,2.0,9.54,134.43,11.98
44.8,3.78,32.5,3.77,70.0,2.0,1.0,1.0,154.0,7.0,6.42,146.2,7.0,6.42,7.0,140.0,50.0,11.68,72.21,145.54,41.99,0.41,14.2,1.0,12.25,113.63,11.97
31.4,3.75,43.2,3.77,1300.0,2.0,1.0,1.0,154.5,7.0,6.4,139.2,7.0,6.42,13.0,140.0,50.0,11.91,90.72,200.49,29.58,0.23,19.0,1.0,12.24,119.37,11.97
41.8,3.78,31.6,3.79,1000.0,2.0,1.0,1.0,133.2,7.0,6.4,134.3,7.0,6.41,10.0,140.0,50.0,11.81,102.58,216.46,33.95,0.59,15.2,1.0,12.17,119.6,11.97
32.9,3.78,44.3,3.79,1300.0,2.0,1.0,1.0,148.6,7.0,6.43,138.5,7.0,6.4,13.0,140.0,50.0,11.84,85.31,196.87,28.58,0.23,13.5,1.0,12.19,114.73,11.97
29.8,3.8,39.4,3.76,700.0,2.0,1.0,1.0,134.0,7.0,6.42,176.4,7.0,6.42,7.0,140.0,50.0,11.55,57.9,144.56,48.66,0.41,12.7,1.0,12.21,110.61,11.97
37.6,3.78,34.5,3.78,700.0,2.0,1.0,1.0,153.8,7.0,6.42,164.4,7.0,6.41,7.0,140.0,50.0,11.6,73.09,125.38,30.18,0.41,13.0,1.0,12.17,118.3,11.97
25.2,3.77,39.2,3.76,1000.0,2.0,1.0,1.0,134.6,7.0,6.42,133.9,7.0,6.42,10.0,140.0,50.0,11.43,84.22,185.15,20.76,0.59,18.3,1.0,12.07,119.92,11.97
39.3,3.78,33.6,3.79,700.0,2.0,1.0,1.0,146.3,7.0,6.42,129.0,7.0,6.42,7.0,140.0,50.0,11.59,70.2,134.44,27.21,0.41,13.3,1.0,12.14,111.84,11.97
30.9,3.76,40.2,3.8,700.0,2.0,1.0,1.0,147.7,7.0,6.42,147.4,7.0,6.41,7.0,140.0,50.0,11.49,82.02,129.12,43.58,0.42,10.8,1.0,12.22,114.11,11.97
29.2,3.76,33.0,3.79,1300.0,2.0,1.0,1.0,137.4,7.0,6.42,137.0,7.0,6.4,13.0,140.0,50.0,11.92,72.81,138.34,21.0,0.23,17.3,1.0,12.24,114.38,11.97
