START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
34.3,3.78,42.8,3.79,1300.0,2.0,1.0,1.0,115.5,7.0,6.42,148.5,7.0,6.4,13.0,140.0,50.0,11.9,92.25,206.55,29.26,0.22,25.3,1.0,12.29,128.46,11.97
30.1,3.78,44.7,3.77,1300.0,2.0,1.0,1.0,139.5,7.0,6.42,140.6,7.0,6.43,13.0,140.0,50.0,12.12,69.69,166.46,17.76,0.23,16.5,1.0,12.17,123.22,11.97
48.5,3.8,46.4,3.77,300.0,1.0,1.0,2.0,99.0,8.0,6.64,111.8,8.0,6.6,3.0,140.0,50.0,11.72,89.96,199.79,25.43,0.55,31.2,2.0,9.56,135.11,11.97
37.8,3.8,38.4,3.79,1300.0,2.0,1.0,1.0,134.1,7.0,6.42,158.1,7.0,6.43,13.0,140.0,50.0,11.85,76.37,196.21,20.49,0.23,25.2,1.0,12.18,121.85,11.97
51.3,3.77,43.5,3.79,40.0,1.0,1.0,2.0,105.8,8.0,6.61,120.9,8.0,6.6,4.0,140.0,50.0,11.94,96.56,202.43,32.56,0.42,54.5,1.0,12.09,138.85,11.97
27.7,3.77,31.4,3.77,700.0,2.0,1.0,1.0,155.7,7.0,6.42,151.5,7.0,6.4,7.0,140.0,50.0,11.69,74.46,135.46,44.19,0.41,13.8,1.0,12.22,117.58,11.97
36.8,3.75,30.9,3.79,700.0,2.0,1.0,1.0,147.7,7.0,6.42,163.4,7.0,6.41,7.0,140.0,50.0,11.31,77.06,134.99,56.38,0.41,14.6,1.0,12.15,112.01,11.97
45.6,3.78,42.6,3.78,400.0,1.0,1.0,2.0,106.4,8.0,6.6,111.1,8.0,6.6,4.0,150.0,50.0,11.79,113.69,185.94,34.93,0.39,46.7,1.0,12.11,139.57,11.97
48.7,3.78,46.7,3.76,300.0,1.0,1.0,2.0,111.2,8.0,6.65,125.8,8.0,6.6,3.0,140.0,50.0,11.71,81.54,205.02,40.65,0.55,31.1,2.0,9.59,132.41,11.97
49.2,3.75,55.8,3.78,300.0,1.0,1.0,2.0,108.9,8.0,6.62,121.6,8.0,6.61,3.0,140.0,50.0,11.77,111.41,180.84,40.38,0.53,29.5,2.0,9.56,134.28,11.97
30.6,3.78,36.2,3.77,700.0,2.0,1.0,1.0,154.2,7.0,6.42,145.8,7.0,6.4,7.0,140.0,50.0,11.58,68.92,125.29,20.76,0.41,15.9,1.0,12.16,116.57,11.97
28.7,3.79,36.6,3.79,1300.0,2.0,1.0,1.0,138.9,7.0,6.41,156.9,7.0,6.4,13.0,140.0,50.0,11.75,91.82,198.87,25.18,0.23,22.0,1.0,12.18,119.59,11.97
40.7,3.81,44.0,3.77,700.0,2.0,1.0,1.0,165.2,7.0,6.42,163.9,7.0,6.41,7.0,140.0,50.0,11.57,78.7,126.14,34.92,0.41,13.5,1.0,12.31,113.27,11.97
30.6,3.8,30.7,3.75,700.0,2.0,1.0,1.0,153.3,7.0,6.44,142.0,7.0,6.4,7.0,140.0,50.0,11.59,72.1,138.89,42.84,0.41,14.0,1.0,12.19,114.21,11.97
43.1,3.77,30.7,3.79,700.0,2.0,1.0,1.0,164.2,7.0,6.42,157.8,7.0,6.43,7.0,140.0,50.0,11.59,72.63,142.22,53.7,0.41,16.8,1.0,12.25,114.36,11.97
27.8,3.75,41.7,3.77,1000.0,2.0,1.0,1.0,144.9,7.0,6.43,128.8,7.0,6.4,10.0,140.0,50.0,11.46,90.33,171.51,24.25,0.6,28.2,1.0,12.21,112.34,11.97
51.0,3.77,51.6,3.79,300.0,1.0,1.0,2.0,98.2,8.0,6.61,102.2,8.0,6.61,3.0,140.0,50.0,11.8,92.35,204.16,29.4,0.54,30.9,2.0,9.53,136.5,11.97
47.8,3.79,40.3,3.79,300.0,1.0,1.0,2.0,97.6,8.0,6.61,126.6,8.0,6.6,3.0,150.0,50.0,11.78,110.07,194.22,37.55,0.53,31.6,2.0,9.6,133.17,11.97
40.2,3.76,43.7,3.78,1100.0,2.0,1.0,1.0,153.7,7.0,6.4,148.2,7.0,6.42,11.0,140.0,50.0,11.44,81.18,133.13,36.33,0.12,15.9,1.0,12.16,125.23,11.97
29.2,3.8,41.9,3.78,700.0,2.0,1.0,1.0,137.2,7.0,6.41,155.3,7.0,6.41,7.0,140.0,50.0,11.7,66.86,144.41,37.33,0.42,29.4,1.0,12.09,118.25,11.97
33.0,3.75,45.3,3.79,1000.0,2.0,1.0,1.0,155.8,7.0,6.42,150.4,7.0,6.41,10.0,140.0,50.0,11.45,92.07,174.75,24.04,0.59,17.0,1.0,12.16,117.67,11.97
34.4,3.78,44.0,3.77,1300.0,2.0,1.0,1.0,156.1,7.0,6.42,137.6,7.0,6.42,13.0,140.0,50.0,12.13,59.04,113.85,13.61,0.22,32.2,1.0,12.23,124.78,11.97
46.2,3.79,50.1,3.77,300.0,1.0,1.0,2.0,118.2,8.0,6.64,121.5,8.0,6.6,3.0,140.0,50.0,11.75,94.6,184.17,32.37,0.55,30.0,2.0,9.67,140.91,11.97
33.3,3.82,38.8,3.79,70.0,2.0,1.0,1.0,139.5,7.0,6.4,153.6,7.0,6.42,7.0,140.0,50.0,11.46,80.13,134.23,47.09,0.42,15.9,1.0,12.3,116.27,11.97
38.8,3.76,34.7,3.77,70.0,2.0,1.0,1.0,148.9,7.0,6.41,155.4,7.0,6.4,7.0,140.0,50.0,11.58,74.6,140.55,28.73,0.41,12.6,1.0,12.17,115.28,11.98
40.8,3.76,47.3,3.78,1300.0,2.0,1.0,1.0,140.6,7.0,6.4,138.1,7.0,6.41,13.0,140.0,50.0,11.75,105.32,176.26,30.74,0.23,17.3,1.0,12.31,120.45,11.97
52.3,3.77,48.2,3.79,300.0,1.0,1.0,2.0,99.4,8.0,6.62,117.9,8.0,6.63,3.0,140.0,50.0,11.89,95.62,205.08,31.44,0.54,27.0,2.0,9.58,142.92,11.97
52.4,3.78,40.8,3.78,300.0,1.0,1.0,2.0,87.5,8.0,6.62,135.6,8.0,6.61,3.0,140.0,50.0,11.81,93.62,207.06,25.12,0.54,32.0,2.0,9.56,131.03,11.97
37.4,3.78,33.5,3.77,1000.0,2.0,1.0,1.0,147.5,7.0,6.41,123.1,7.0,6.41,10.0,140.0,50.0,11.45,92.31,176.59,24.64,0.59,10.6,1.0,12.2,118.57,11.97
27.4,3.8,40.1,3.8,700.0,2.0,1.0,1.0,145.4,7.0,6.42,138.9,7.0,6.42,7.0,140.0,50.0,11.67,84.62,138.42,51.95,0.4,17.0,1.0,12.15,113.08,11.97
52.5,3.78,52.4,3.76,300.0,1.0,1.0,2.0,104.2,8.0,6.6,118.9,8.0,6.6,3.0,140.0,50.0,11.8,68.18,159.88,20.28,0.55,33.1,2.0,9.6,138.69,11.97
23.5,3.78,36.9,3.77,1300.0,2.0,1.0,1.0,155.5,7.0,6.4,167.5,7.0,6.4,13.0,140.0,50.0,11.76,93.66,194.29,24.61,0.23,16.4,1.0,12.16,121.0,11.97
42.5,3.78,43.0,3.75,400.0,1.0,1.0,2.0,116.6,8.0,6.63,128.3,8.0,6.61,4.0,140.0,50.0,11.78,89.69,208.69,24.57,0.42,59.6,1.0,12.14,133.28,11.97
30.5,3.81,41.7,3.78,700.0,2.0,1.0,1.0,137.6,7.0,6.42,148.6,7.0,6.43,7.0,140.0,50.0,11.58,64.67,142.64,49.95,0.41,23.2,1.0,12.12,115.09,11.97
46.5,3.76,46.5,3.78,40.0,1.0,1.0,2.0,113.2,8.0,6.62,120.4,8.0,6.61,4.0,140.0,50.0,11.84,83.46,203.41,21.69,0.42,61.5,1.0,12.0,143.02,11.97
40.5,3.76,49.9,3.78,700.0,2.0,1.0,1.0,137.6,7.0,6.41,134.9,7.0,6.4,7.0,140.0,50.0,11.59,80.41,128.95,34.9,0.4,12.0,1.0,12.16,113.09,11.97
28.7,3.8,41.1,3.76,700.0,2.0,1.0,1.0,137.8,7.0,6.41,132.4,7.0,6.43,7.0,140.0,50.0,11.62,80.66,148.95,50.64,0.41,19.7,1.0,12.23,112.89,11.97
34.1,3.78,47.3,3.75,300.0,1.0,1.0,2.0,112.8,8.0,6.62,131.3,8.0,6.6,3.0,140.0,50.0,11.78,105.86,187.71,38.48,0.53,29.3,2.0,9.58,131.84,11.97
34.4,3.75,40.6,3.77,1000.0,2.0,1.0,1.0,146.1,7.0,6.42,145.5,7.0,6.42,10.0,140.0,50.0,11.29,79.04,191.94,36.41,0.59,18.1,1.0,12.18,111.11,11.97
32.1,3.82,31.1,3.79,1300.0,2.0,1.0,1.0,147.3,7.0,6.4,144.3,7.0,6.4,13.0,140.0,50.0,11.92,69.71,97.47,19.04,0.23,15.7,1.0,12.18,119.71,11.97
27.8,3.78,33.5,3.8,700.0,2.0,1.0,1.0,135.8,7.0,6.41,141.7,7.0,6.4,7.0,140.0,50.0,11.6,76.03,135.45,28.8,0.41,21.0,1.0,12.19,113.25,11.97
53.3,3.77,42.6,3.76,300.0,1.0,1.0,2.0,98.9,8.0,6.61,125.6,8.0,6.61,3.0,140.0,50.0,11.78,108.94,180.59,45.31,0.54,29.1,2.0,9.65,132.37,11.97
40.6,3.77,33.4,3.77,900.0,2.0,1.0,1.0,156.9,7.0,6.4,131.9,7.0,6.41,9.0,140.0,50.0,12.43,79.64,153.75,23.18,0.51,18.3,1.0,12.18,120.87,11.97
28.3,3.76,35.8,3.77,7.0,2.0,1.0,1.0,146.3,7.0,6.41,128.2,7.0,6.4,7.0,140.0,50.0,11.71,80.84,144.91,26.75,0.42,21.1,1.0,12.11,114.1,11.97
36.9,3.75,32.3,3.79,700.0,2.0,1.0,1.0,145.8,7.0,6.4,145.2,7.0,6.4,7.0,140.0,50.0,11.72,85.36,136.16,29.46,0.41,26.1,1.0,12.03,110.66,11.97
50.4,3.79,49.8,3.75,300.0,1.0,1.0,2.0,94.8,8.0,6.63,110.8,8.0,6.61,3.0,150.0,50.0,11.79,106.41,191.11,48.66,0.53,30.8,2.0,9.57,135.73,11.97
50.7,3.76,46.7,3.77,300.0,1.0,1.0,2.0,95.3,8.0,6.63,112.7,8.0,6.61,3.0,140.0,50.0,11.9,87.6,202.81,30.24,0.55,32.2,2.0,9.53,135.79,11.97
26.7,3.78,41.9,3.81,1300.0,2.0,1.0,1.0,165.3,7.0,6.42,138.4,7.0,6.42,13.0,140.0,50.0,11.93,79.53,145.18,23.88,0.23,15.7,1.0,12.09,120.69,11.97
44.5,3.78,46.4,3.78,400.0,1.0,1.0,2.0,102.0,8.0,6.61,121.1,8.0,6.61,4.0,150.0,50.0,11.89,110.84,189.33,32.09,0.39,51.1,1.0,12.14,140.23,11.97
36.1,3.75,46.4,3.78,300.0,1.0,1.0,2.0,109.3,8.0,6.62,117.9,8.0,6.61,3.0,140.0,50.0,11.75,87.74,186.47,38.89,0.55,30.2,2.0,9.63,126.08,11.97
26.2,3.76,31.3,3.78,7.0,2.0,1.0,1.0,157.8,7.0,6.4,147.0,7.0,6.41,7.0,140.0,50.0,11.59,67.0,122.07,22.16,0.41,15.1,1.0,12.11,113.67,11.97
30.4,3.76,30.4,3.77,700.0,2.0,1.0,1.0,146.1,7.0,6.42,162.5,7.0,6.4,7.0,140.0,50.0,11.46,70.57,130.1,27.94,0.41,17.8,1.0,12.22,119.82,11.97
28.6,3.81,34.4,3.77,1300.0,2.0,1.0,1.0,130.1,7.0,6.41,144.8,7.0,6.4,13.0,140.0,50.0,11.76,98.16,173.14,26.5,0.22,15.7,1.0,12.23,120.49,11.97
53.0,3.79,47.8,3.78,300.0,1.0,1.0,2.0,103.3,8.0,6.61,117.8,8.0,6.61,3.0,140.0,50.0,11.86,99.92,196.08,27.91,0.55,34.8,2.0,9.52,131.71,11.97
40.6,3.79,31.2,3.78,700.0,2.0,1.0,1.0,165.2,7.0,6.42,158.7,7.0,6.4,7.0,140.0,50.0,11.64,75.77,140.3,47.27,0.41,9.8,1.0,12.23,115.44,11.97
49.0,3.77,39.5,3.78,300.0,1.0,1.0,2.0,111.7,8.0,6.62,110.2,8.0,6.63,3.0,140.0,50.0,11.81,102.63,181.01,37.78,0.54,38.4,2.0,9.58,137.06,11.97
27.4,3.79,41.3,3.77,7.0,2.0,1.0,1.0,138.9,7.0,6.42,147.5,7.0,6.42,7.0,140.0,50.0,11.57,68.01,120.18,23.66,0.41,18.3,1.0,12.11,112.59,11.97
34.4,3.78,50.5,3.78,400.0,1.0,1.0,2.0,128.5,8.0,6.62,121.3,8.0,6.61,4.0,140.0,50.0,11.51,77.25,144.32,13.72,0.42,43.9,1.0,12.06,138.18,11.97
31.5,3.75,38.5,3.76,70.0,2.0,1.0,1.0,147.3,7.0,6.42,154.5,7.0,6.41,7.0,140.0,50.0,11.6,70.33,126.24,30.03,0.41,15.6,1.0,12.23,115.04,11.97
28.4,3.78,40.6,3.76,1000.0,2.0,1.0,1.0,137.4,7.0,6.42,130.6,7.0,6.43,10.0,140.0,50.0,11.74,114.22,193.25,63.0,0.6,17.0,1.0,12.19,125.64,11.97
47.8,3.78,37.9,3.77,400.0,1.0,1.0,2.0,104.8,8.0,6.62,109.1,8.0,6.62,4.0,140.0,50.0,11.77,66.04,139.45,18.69,0.42,50.8,1.0,12.12,141.69,11.98
52.8,3.77,51.3,3.77,4.0,1.0,1.0,2.0,110.4,8.0,6.62,133.4,8.0,6.6,4.0,140.0,50.0,11.8,83.58,187.01,25.44,0.42,51.1,1.0,12.04,138.39,11.97
40.7,3.79,44.0,3.77,1300.0,2.0,1.0,1.0,148.1,7.0,6.42,147.0,7.0,6.41,13.0,140.0,50.0,12.1,64.96,172.79,17.99,0.23,10.3,1.0,12.25,119.12,11.97
31.7,3.8,35.0,3.76,1100.0,2.0,1.0,1.0,146.5,7.0,6.43,145.1,7.0,6.43,11.0,150.0,50.0,11.5,116.65,203.76,56.92,0.12,13.5,1.0,12.14,128.97,11.97
34.6,3.76,33.9,3.79,1300.0,2.0,1.0,1.0,132.4,7.0,6.4,148.4,7.0,6.42,13.0,140.0,50.0,11.78,91.96,175.38,24.08,0.23,15.6,1.0,12.12,116.64,11.97
33.0,3.78,43.7,3.77,300.0,1.0,1.0,2.0,99.4,8.0,6.61,93.8,8.0,6.61,3.0,140.0,50.0,11.85,89.33,195.26,28.0,0.55,35.3,2.0,9.61,128.57,11.97
55.1,3.77,52.1,3.79,30.0,1.0,1.0,2.0,96.7,8.0,6.62,119.1,8.0,6.6,3.0,140.0,50.0,11.77,105.15,183.48,32.8,0.53,32.8,2.0,9.63,136.45,11.97
34.8,3.79,41.5,3.77,700.0,2.0,1.0,1.0,164.9,7.0,6.42,167.1,7.0,6.41,7.0,140.0,50.0,11.53,62.56,143.27,35.64,0.41,16.3,1.0,12.18,115.27,11.97
28.8,3.76,35.1,3.77,1300.0,2.0,1.0,1.0,148.0,7.0,6.42,156.2,7.0,6.41,13.0,140.0,50.0,11.75,115.72,193.64,34.2,0.23,16.2,1.0,12.18,117.94,11.97
31.8,3.78,51.3,3.77,300.0,1.0,1.0,2.0,96.3,8.0,6.6,116.5,8.0,6.6,3.0,140.0,50.0,11.72,89.47,207.47,39.23,0.55,34.1,2.0,9.54,132.18,11.97
51.2,3.77,53.2,3.77,300.0,1.0,1.0,2.0,117.8,8.0,6.62,111.0,8.0,6.6,3.0,140.0,50.0,11.84,84.11,196.44,24.24,0.55,37.4,2.0,9.57,137.35,11.97
31.8,3.76,33.9,3.77,700.0,2.0,1.0,1.0,146.5,7.0,6.42,148.6,7.0,6.4,7.0,140.0,50.0,11.6,67.06,138.77,52.26,0.42,14.6,1.0,12.13,114.66,11.97
28.1,3.76,42.6,3.76,1300.0,2.0,1.0,1.0,154.5,7.0,6.42,134.9,7.0,6.42,13.0,140.0,50.0,11.94,72.79,113.52,17.74,0.22,13.5,1.0,12.17,114.46,11.97
38.1,3.77,44.5,3.77,300.0,1.0,1.0,2.0,110.7,8.0,6.62,132.5,8.0,6.6,3.0,140.0,50.0,11.84,71.61,162.21,21.33,0.55,30.5,2.0,9.54,126.78,11.97
29.1,3.75,28.5,3.79,70.0,2.0,1.0,1.0,159.6,7.0,6.42,141.3,7.0,6.4,7.0,140.0,50.0,11.57,63.34,137.2,32.09,0.41,18.9,1.0,12.15,116.53,11.97
44.8,3.79,36.8,3.77,300.0,1.0,1.0,2.0,107.0,8.0,6.6,122.4,8.0,6.61,3.0,140.0,50.0,11.8,102.89,195.88,43.54,0.54,36.8,2.0,9.52,139.77,11.97
43.0,3.77,49.3,3.77,300.0,1.0,1.0,2.0,98.7,8.0,6.62,114.5,8.0,6.6,3.0,140.0,50.0,11.84,86.34,209.32,23.17,0.55,31.8,2.0,9.65,128.73,11.97
30.3,3.77,42.0,3.77,1300.0,2.0,1.0,1.0,164.3,7.0,6.42,161.5,7.0,6.42,13.0,140.0,50.0,11.76,91.63,186.88,25.08,0.23,17.0,1.0,12.21,133.08,11.97
30.7,3.8,37.6,3.76,700.0,2.0,1.0,1.0,144.6,7.0,6.42,151.3,7.0,6.43,7.0,140.0,50.0,11.6,64.2,127.6,22.85,0.41,16.7,1.0,12.12,113.6,11.97
37.0,3.76,29.3,3.78,700.0,2.0,1.0,1.0,149.1,7.0,6.42,151.1,7.0,6.42,7.0,140.0,50.0,11.57,73.1,124.53,21.93,0.41,19.8,1.0,12.15,112.9,11.97
28.2,3.77,30.9,3.77,700.0,2.0,1.0,1.0,149.3,7.0,6.4,163.4,7.0,6.42,7.0,140.0,50.0,11.65,67.0,145.84,27.1,0.41,13.4,1.0,12.21,114.16,11.97
30.0,3.8,32.8,3.78,700.0,2.0,1.0,1.0,156.2,7.0,6.43,154.1,7.0,6.42,7.0,140.0,50.0,12.47,65.48,137.27,17.94,0.42,26.6,1.0,12.16,118.18,11.97
24.4,3.81,45.1,3.8,1300.0,2.0,1.0,1.0,157.9,7.0,6.41,127.4,7.0,6.42,13.0,140.0,50.0,11.87,68.01,121.44,13.78,0.23,15.5,1.0,12.22,126.73,11.97
38.2,3.76,53.8,3.76,300.0,1.0,1.0,2.0,106.3,8.0,6.62,95.5,8.0,6.61,3.0,140.0,50.0,11.85,93.29,204.9,31.11,0.55,37.2,2.0,9.5,145.06,11.97
42.2,3.77,45.6,3.75,1100.0,2.0,1.0,1.0,132.0,7.0,6.41,139.1,7.0,6.41,11.0,150.0,50.0,11.5,110.12,198.35,49.0,0.12,12.9,1.0,12.27,122.57,11.97
40.4,3.78,38.7,3.77,300.0,1.0,1.0,2.0,105.7,8.0,6.61,135.2,8.0,6.6,3.0,140.0,50.0,11.91,86.51,191.94,28.79,0.54,30.8,2.0,9.63,135.23,11.97
33.6,3.78,37.9,3.76,1100.0,2.0,1.0,1.0,146.3,7.0,6.42,151.0,7.0,6.42,11.0,140.0,50.0,11.54,72.42,127.81,23.99,0.13,10.7,1.0,12.24,118.01,11.97
36.2,3.78,38.1,3.77,70.0,2.0,1.0,1.0,136.3,7.0,6.42,154.5,7.0,6.4,7.0,140.0,50.0,11.57,75.06,131.94,18.15,0.41,14.7,1.0,12.15,114.13,11.97
50.5,3.77,48.1,3.79,30.0,1.0,1.0,2.0,99.4,8.0,6.6,108.3,8.0,6.6,3.0,140.0,50.0,11.45,88.61,182.72,22.05,0.55,27.7,2.0,9.6,129.34,11.97
32.8,3.78,41.7,3.79,1300.0,2.0,1.0,1.0,147.3,7.0,6.42,145.6,7.0,6.4,13.0,140.0,50.0,11.74,94.21,180.1,24.84,0.23,16.8,1.0,12.14,124.95,11.97
36.8,3.77,48.4,3.77,1300.0,2.0,1.0,1.0,138.9,7.0,6.42,145.9,7.0,6.42,13.0,140.0,50.0,11.92,70.15,103.9,16.01,0.23,9.7,1.0,12.18,117.83,11.97
30.6,3.8,39.9,3.78,1300.0,2.0,1.0,1.0,160.7,7.0,6.44,143.7,7.0,6.42,13.0,140.0,50.0,11.66,85.26,173.45,23.55,0.23,15.4,1.0,12.27,124.91,11.97
48.5,3.76,36.4,3.77,300.0,1.0,1.0,2.0,114.5,8.0,6.61,110.8,8.0,6.63,3.0,150.0,50.0,11.79,106.83,194.36,54.48,0.53,38.3,2.0,9.64,136.76,11.97
32.2,3.81,28.6,3.75,1000.0,2.0,1.0,1.0,138.0,7.0,6.4,151.9,7.0,6.4,10.0,140.0,50.0,11.77,94.46,211.29,29.08,0.59,12.1,1.0,12.19,118.1,11.97
40.7,3.76,40.1,3.77,3.0,1.0,1.0,2.0,99.4,8.0,6.61,92.6,8.0,6.6,3.0,140.0,50.0,11.88,84.67,211.39,24.28,0.54,29.7,2.0,9.56,136.06,11.97
47.7,3.79,51.8,3.77,400.0,1.0,1.0,2.0,98.3,8.0,6.6,107.8,8.0,6.6,4.0,140.0,50.0,12.04,92.13,204.69,28.5,0.42,55.8,1.0,12.12,144.94,11.97
46.8,3.79,40.4,3.76,300.0,1.0,1.0,2.0,100.0,8.0,6.61,102.1,8.0,6.61,3.0,140.0,50.0,12.31,118.91,192.27,40.93,0.55,31.5,2.0,9.61,135.79,11.97
36.8,3.77,30.3,3.8,1300.0,2.0,1.0,1.0,128.8,7.0,6.4,132.1,7.0,6.42,13.0,140.0,50.0,11.81,73.1,147.61,17.31,0.23,17.4,1.0,12.28,123.62,11.97
37.9,3.75,39.0,3.77,300.0,1.0,1.0,2.0,100.8,8.0,6.63,109.3,8.0,6.6,3.0,140.0,50.0,11.91,78.7,152.89,23.19,0.54,31.0,2.0,9.6,129.94,11.97
35.4,3.75,46.2,3.77,300.0,1.0,1.0,2.0,111.0,8.0,6.62,122.3,8.0,6.6,3.0,140.0,50.0,11.84,85.71,209.33,23.77,0.55,40.2,2.0,9.6,135.23,11.97
26.6,3.77,39.5,3.77,1300.0,2.0,1.0,1.0,139.3,7.0,6.42,160.7,7.0,6.43,13.0,140.0,50.0,11.8,83.71,176.61,22.2,0.23,9.0,1.0,12.29,120.81,11.97
52.1,3.79,52.7,3.79,300.0,1.0,1.0,2.0,111.8,8.0,6.62,105.6,8.0,6.63,3.0,140.0,50.0,11.49,85.21,176.82,22.77,0.54,35.2,2.0,9.55,137.34,11.97
28.7,3.75,38.8,3.77,700.0,2.0,1.0,1.0,140.4,7.0,6.42,151.1,7.0,6.4,7.0,140.0,50.0,11.68,62.83,145.7,40.5,0.41,13.4,1.0,12.16,116.08,11.97
30.5,3.8,30.0,3.77,1000.0,2.0,1.0,1.0,148.8,7.0,6.44,159.9,7.0,6.42,10.0,140.0,50.0,11.78,108.96,188.92,69.38,0.58,9.4,1.0,12.25,118.02,11.97
28.9,3.78,30.1,3.77,1000.0,2.0,1.0,1.0,170.6,7.0,6.42,139.4,7.0,6.42,10.0,140.0,50.0,11.5,88.38,179.02,37.66,0.6,21.7,1.0,12.26,117.49,11.97
36.6,3.75,46.4,3.78,300.0,1.0,1.0,2.0,121.3,8.0,6.62,115.7,8.0,6.6,3.0,140.0,50.0,11.79,111.06,174.94,35.14,0.54,31.9,2.0,9.6,137.02,11.98
29.3,3.75,36.3,3.77,700.0,2.0,1.0,1.0,139.6,7.0,6.42,157.6,7.0,6.42,7.0,140.0,50.0,11.59,69.76,124.98,32.65,0.41,8.4,1.0,12.33,116.23,11.97
38.9,3.77,36.0,3.78,700.0,2.0,1.0,1.0,155.1,7.0,6.4,153.1,7.0,6.41,7.0,140.0,50.0,11.69,76.85,137.29,43.64,0.41,30.3,1.0,12.2,110.52,11.97
40.5,3.8,44.3,3.77,700.0,2.0,1.0,1.0,156.7,7.0,6.42,137.8,7.0,6.42,7.0,140.0,50.0,11.68,79.87,134.15,32.74,0.41,16.4,1.0,12.22,112.97,11.97
32.8,3.76,37.2,3.78,1300.0,2.0,1.0,1.0,152.4,7.0,6.42,159.6,7.0,6.4,13.0,140.0,50.0,11.64,88.94,173.41,24.97,0.23,7.9,1.0,12.27,120.24,11.97
43.6,3.77,31.4,3.77,1300.0,2.0,1.0,1.0,145.7,7.0,6.43,148.7,7.0,6.41,13.0,140.0,50.0,11.74,74.97,161.69,20.36,0.23,11.4,1.0,12.25,119.24,11.97
39.2,3.78,48.9,3.76,400.0,1.0,1.0,2.0,112.6,8.0,6.62,118.5,8.0,6.61,4.0,140.0,50.0,11.77,73.7,174.75,21.04,0.42,44.2,1.0,12.13,145.94,11.97
35.6,3.8,50.5,3.77,300.0,1.0,1.0,2.0,104.3,8.0,6.62,122.9,8.0,6.6,3.0,140.0,50.0,11.78,108.66,193.84,45.36,0.54,28.1,2.0,9.51,136.23,11.97
25.5,3.78,36.3,3.81,700.0,2.0,1.0,1.0,139.1,7.0,6.41,144.4,7.0,6.42,7.0,140.0,50.0,11.59,87.85,136.48,45.36,0.41,15.3,1.0,12.17,113.44,11.97
37.3,3.77,48.3,3.76,30.0,1.0,1.0,2.0,105.6,8.0,6.62,96.5,8.0,6.62,3.0,140.0,50.0,11.47,88.47,195.46,24.49,0.55,35.0,2.0,9.53,132.14,11.97
39.0,3.77,38.6,3.77,1000.0,2.0,1.0,1.0,150.3,7.0,6.41,141.0,7.0,6.4,10.0,140.0,50.0,11.41,88.99,196.0,37.8,0.6,14.2,1.0,12.16,121.96,11.97
32.7,3.79,29.3,3.78,1000.0,2.0,1.0,1.0,145.6,7.0,6.42,156.5,7.0,6.4,10.0,140.0,50.0,11.7,124.67,190.86,72.35,0.59,15.3,1.0,12.18,122.67,11.97
31.2,3.77,28.0,3.79,700.0,2.0,1.0,1.0,147.6,7.0,6.42,168.6,7.0,6.43,7.0,140.0,50.0,11.59,60.85,135.32,26.11,0.41,16.7,1.0,12.16,111.12,11.97
31.4,3.77,38.8,3.78,1300.0,2.0,1.0,1.0,120.3,7.0,6.44,153.9,7.0,6.42,13.0,140.0,50.0,11.92,74.52,122.09,22.33,0.23,14.2,1.0,12.21,121.31,11.97
29.6,3.78,40.4,3.77,1300.0,2.0,1.0,1.0,165.3,7.0,6.4,160.2,7.0,6.41,13.0,140.0,50.0,11.72,87.94,191.42,25.61,0.23,11.4,1.0,12.18,122.63,11.97
31.9,3.79,36.3,3.77,1300.0,2.0,1.0,1.0,135.8,7.0,6.42,132.5,7.0,6.41,13.0,140.0,50.0,11.92,70.81,113.42,19.31,0.23,16.5,1.0,12.19,129.7,11.97
42.4,3.79,26.2,3.77,700.0,2.0,1.0,1.0,134.2,7.0,6.42,168.6,7.0,6.42,7.0,140.0,50.0,11.69,74.12,131.89,46.72,0.41,10.9,1.0,12.24,112.62,11.97
36.3,3.75,39.1,3.8,1300.0,2.0,1.0,1.0,162.4,7.0,6.4,153.3,7.0,6.41,13.0,140.0,50.0,11.67,89.64,173.47,24.39,0.23,11.0,1.0,12.22,118.78,11.97
35.9,3.8,49.8,3.78,3.0,1.0,1.0,2.0,99.8,8.0,6.6,113.4,8.0,6.6,3.0,150.0,50.0,11.76,108.33,198.43,44.09,0.54,26.5,2.0,9.52,144.58,11.97
43.6,3.78,47.7,3.75,1300.0,2.0,1.0,1.0,154.7,7.0,6.42,137.6,7.0,6.42,13.0,140.0,50.0,11.92,78.92,189.78,24.4,0.23,15.9,1.0,12.16,118.72,11.97
